"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
,1509096377.4146,617342.67,5795444.62,-8.49,-24.16,1.06,3.04,1.67,4.16,1.37,250.62,0,0,0,255,0,0,7.84,25.6083,3.2195,-3.2195,-3.2195,,
,1509096377.4546,617342.33,5795443.66,-8.49,-24.16,1.06,3.04,1.67,4.16,1.37,250.62,0,0,0,255,0,0,7.88,25.6083,3.2195,-3.2195,-3.2195,,
,1509096377.4946,617341.87,5795442.28,-8.89,-25.31,0.12,0.35,1.67,4.16,1.37,250.64,0,0,0,255,0,0,7.92,26.8259,0.37,-0.37,-0.36999,,
,1509096377.5346,617341.51,5795441.27,-8.89,-25.31,0.12,0.35,1.67,4.16,1.37,250.64,0,0,0,255,0,0,7.96,26.8259,0.37,-0.37,-0.36999,,
,1509096377.5746,617341.07,5795439.93,-9.27,-26.45,-0.81,-2.33,1.67,4.16,1.37,250.65,0,0,0,255,0,0,8,28.0274,2.4668,2.4668,2.4668,,
,1509096377.6146,617340.7,5795438.87,-9.27,-26.45,-0.81,-2.33,1.67,4.16,1.37,250.65,0,0,0,255,0,0,8.04,28.0274,2.4668,2.4668,2.4668,,
,1509096377.6546,617340.27,5795437.57,-9.68,-27.6,-1.76,-5.01,1.67,4.16,1.37,250.66,0,0,0,255,0,0,8.08,29.2483,5.3102,5.3102,5.3102,,
,1509096377.6946,617339.88,5795436.47,-9.68,-27.6,-1.76,-5.01,1.67,4.16,1.37,250.66,0,0,0,255,0,0,8.12,29.2483,5.3102,5.3102,5.3102,,
,1509096377.7346,617339.32,5795434.71,-10.41,-29.86,-2.77,-7.95,1.67,4.16,1.37,250.77,0,0,0,255,0,0,8.16,31.6226,8.4188,8.4188,8.4188,,
,1509096377.7746,617338.6,5795432.4,-10.02,-28.78,-2.04,-5.87,1.67,4.16,1.37,250.78,0,0,0,255,0,0,8.2,30.4744,6.2144,6.2144,6.2144,,
,1509096377.8146,617338.2,5795431.25,-10.02,-28.78,-2.04,-5.87,1.67,4.16,1.37,250.78,0,0,0,255,0,0,8.24,30.4744,6.2144,6.2144,6.2144,,
,1509096377.8546,617337.71,5795429.67,-10.34,-29.75,-2.29,-6.62,1.67,4.16,1.37,250.83,0,0,0,255,0,0,8.28,31.4957,7.0049,7.0049,7.0049,,
,1509096377.8946,617337.29,5795428.48,-10.34,-29.75,-2.29,-6.62,1.67,4.16,1.37,250.83,0,0,0,255,0,0,8.32,31.4957,7.0049,7.0049,7.0049,,
,1509096377.9346,617336.82,5795426.99,-10.61,-30.63,-2.48,-7.17,1.67,4.16,1.37,250.89,0,0,0,255,0,0,8.36,32.4156,7.5868,7.5868,7.5868,,
,1509096377.9746,617336.4,5795425.77,-10.61,-30.63,-2.48,-7.17,1.67,4.16,1.37,250.89,0,0,0,255,0,0,8.4,32.4156,7.5868,7.5868,7.5868,,
,1509096378.0146,617335.93,5795424.33,-10.68,-30.95,-2.36,-6.85,1.67,4.16,1.37,250.95,0,0,0,255,0,0,8.44,32.7409,7.2451,7.2451,7.2451,,
,1509096378.0546,617335.5,5795423.09,-10.68,-30.95,-2.36,-6.85,1.67,4.16,1.37,250.95,0,0,0,255,0,0,8.48,32.7409,7.2451,7.2451,7.2451,,
,1509096378.0946,617335.07,5795421.8,-10.59,-30.71,-1.9,-5.5,1.67,4.16,1.37,250.96,0,0,0,255,0,0,8.52,32.4846,5.8189,5.8189,5.8189,,
,1509096378.1346,617334.64,5795420.58,-10.59,-30.71,-1.9,-5.5,1.67,4.16,1.37,250.96,0,0,0,255,0,0,8.56,32.4846,5.8189,5.8189,5.8189,,
,1509096378.1746,617334.2,5795419.27,-10.51,-30.47,-1.43,-4.16,1.67,4.16,1.37,250.97,0,0,0,255,0,0,8.6,32.2317,4.3989,4.3989,4.3989,,
,1509096378.2146,617333.78,5795418.06,-10.51,-30.47,-1.43,-4.16,1.67,4.16,1.37,250.97,0,0,0,255,0,0,8.64,32.2317,4.3989,4.3989,4.3989,,
,1509096378.2546,617333.36,5795416.84,-10.51,-30.47,-1.43,-4.16,1.67,4.16,1.37,250.97,0,0,0,255,0,0,8.68,32.2317,4.3989,4.3989,4.3989,,
,1509096378.2946,617332.94,5795415.62,-10.51,-30.47,-1.43,-4.16,1.67,4.16,1.37,250.97,0,0,0,255,0,0,8.72,32.2317,4.3989,4.3989,4.3989,,

"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
"4296,1509096369.9346,617347.66,5795428.11,10.5,37.21,0,0,2.18,4.05,1.42,74.23,0,0,0,255,0,0,0,38.6631,0,0,0,""c"","
,1509096369.9746,617348.08,5795429.6,10.5,37.21,0,0,2.18,4.05,1.42,74.23,0,0,0,255,0,0,0.04,38.6631,0,0,0,,
,1509096370.0146,617348.61,5795431.12,10.22,35.63,-0.06,-0.23,2.18,4.03,1.42,73.98,0,0,0,255,0,0,0.08,37.0668,0.2377,-0.2377,-0.23763,,
,1509096370.0546,617349.02,5795432.54,10.22,35.63,-0.06,-0.23,2.18,4.03,1.42,73.98,0,0,0,255,0,0,0.12,37.0668,0.2377,-0.2377,-0.23763,,
,1509096370.0946,617349.54,5795434.03,10.18,34.82,-0.14,-0.5,2.18,4.03,1.42,73.68,0,0,0,255,0,0,0.16,36.2776,0.51923,-0.51923,-0.51919,,
,1509096370.1346,617349.95,5795435.43,10.18,34.82,-0.14,-0.5,2.18,4.03,1.42,73.68,0,0,0,255,0,0,0.2,36.2776,0.51923,-0.51923,-0.51919,,
,1509096370.1746,617350.47,5795436.76,9.34,29.37,-1.12,-3.53,2.18,4.01,1.42,72.36,0,0,0,255,0,0,0.24,30.8194,3.7034,-3.7034,-3.7034,,
,1509096370.2146,617350.85,5795437.93,9.34,29.37,-1.12,-3.53,2.18,4.01,1.42,72.36,0,0,0,255,0,0,0.28,30.8194,3.7034,-3.7034,-3.7034,,
,1509096370.2546,617351.33,5795438.91,8.94,25.79,-2.06,-5.95,2.18,4.01,1.43,70.86,0,0,0,255,0,0,0.32,27.2956,6.2965,-6.2965,-6.2965,,
,1509096370.2946,617351.69,5795439.94,8.94,25.79,-2.06,-5.95,2.18,4.01,1.43,70.86,0,0,0,255,0,0,0.36,27.2956,6.2965,-6.2965,-6.2965,,
,1509096370.3346,617352.06,5795440.78,9.82,27.66,-1.27,-3.59,2.18,4,1.43,70.45,0,0,0,255,0,0,0.4,29.3515,3.808,-3.808,-3.808,,
,1509096370.3746,617352.46,5795441.88,9.82,27.66,-1.27,-3.59,2.18,4,1.43,70.45,0,0,0,255,0,0,0.44,29.3515,3.808,-3.808,-3.808,,
,1509096370.4146,617352.89,5795443.05,10.39,29.54,-0.41,-1.18,2.18,4,1.43,70.62,0,0,0,255,0,0,0.48,31.314,1.2492,-1.2492,-1.2492,,
,1509096370.4546,617353.3,5795444.23,10.39,29.54,-0.41,-1.18,2.18,4,1.43,70.62,0,0,0,255,0,0,0.52,31.314,1.2492,-1.2492,-1.2492,,
,1509096370.4946,617353.76,5795445.54,10.8,30.73,0.15,0.42,2.18,3.99,1.43,70.62,0,0,0,255,0,0,0.56,32.5726,0.44598,0.44598,0.44598,,
,1509096370.5346,617354.2,5795446.77,10.8,30.73,0.15,0.42,2.18,3.99,1.43,70.62,0,0,0,255,0,0,0.6,32.5726,0.44598,0.44598,0.44598,,
,1509096370.5746,617354.62,5795447.98,10.47,29.78,-0.31,-0.88,2.18,3.99,1.43,70.62,0,0,0,255,0,0,0.64,31.5669,0.93301,-0.93301,-0.93301,,
,1509096370.6146,617355.04,5795449.17,10.47,29.78,-0.31,-0.88,2.18,3.99,1.43,70.62,0,0,0,255,0,0,0.68,31.5669,0.93301,-0.93301,-0.93301,,
,1509096370.6546,617355.42,5795450.33,10.39,29.84,-0.26,-0.76,2.18,3.99,1.43,70.8,0,0,0,255,0,0,0.72,31.5971,0.80324,-0.80324,-0.80323,,
,1509096370.6946,617355.84,5795451.52,10.39,29.84,-0.26,-0.76,2.18,3.99,1.43,70.8,0,0,0,255,0,0,0.76,31.5971,0.80324,-0.80324,-0.80323,,
,1509096370.7346,617356.22,5795452.45,9.91,26.47,-1.98,-5.29,2.18,3.99,1.43,69.47,0,0,0,255,0,0,0.8,28.2643,5.6484,-5.6484,-5.6484,,
,1509096370.7746,617356.64,5795453.37,9.64,24.94,-2.76,-7.14,2.17,4.03,1.43,68.84,0,0,0,255,0,0,0.84,26.7382,7.6549,-7.6549,-7.6549,,
,1509096370.8146,617357.02,5795454.37,9.64,24.94,-2.76,-7.14,2.17,4.03,1.43,68.84,0,0,0,255,0,0,0.88,26.7382,7.6549,-7.6549,-7.6549,,
,1509096370.8546,617357.44,5795455.33,9.35,23.43,-3.58,-8.98,2.18,4.09,1.43,68.23,0,0,0,255,0,0,0.92,25.2267,9.6673,-9.6673,-9.6673,,
,1509096370.8946,617357.81,5795456.27,9.35,23.43,-3.58,-8.98,2.18,4.09,1.43,68.23,0,0,0,255,0,0,0.96,25.2267,9.6673,-9.6673,-9.6673,,
,1509096370.9346,617358.24,5795457.29,9.02,21.92,-4.45,-10.81,2.17,4.09,1.43,67.61,0,0,0,255,0,0,1,23.7033,11.6901,-11.6901,-11.6901,,
,1509096370.9746,617358.6,5795458.17,9.02,21.92,-4.45,-10.81,2.17,4.09,1.43,67.61,0,0,0,255,0,0,1.04,23.7033,11.6901,-11.6901,-11.6901,,
,1509096371.0146,617358.99,5795459.09,8.97,21.45,-4.23,-10.11,2.18,4.09,1.43,67.3,0,0,0,255,0,0,1.08,23.25,10.9592,-10.9592,-10.9592,,
,1509096371.0546,617359.34,5795459.95,8.97,21.45,-4.23,-10.11,2.18,4.09,1.43,67.3,0,0,0,255,0,0,1.12,23.25,10.9592,-10.9592,-10.9592,,
,1509096371.0946,617359.73,5795460.9,8.91,20.98,-4,-9.42,2.18,4.09,1.43,66.98,0,0,0,255,0,0,1.16,22.7936,10.2341,-10.2341,-10.2341,,
,1509096371.1346,617360.09,5795461.74,8.91,20.98,-4,-9.42,2.18,4.09,1.43,66.98,0,0,0,255,0,0,1.2,22.7936,10.2341,-10.2341,-10.2341,,
,1509096371.1746,617360.58,5795462.81,8.8,19.77,-4.33,-9.73,2.18,4.21,1.43,66,0,0,0,255,0,0,1.24,21.6401,10.65,-10.65,-10.65,,
,1509096371.2146,617360.94,5795463.6,8.8,19.77,-4.33,-9.73,2.18,4.21,1.43,66,0,0,0,255,0,0,1.28,21.6401,10.65,-10.65,-10.65,,
,1509096371.2546,617361.4,5795464.69,9.71,22.07,-2.63,-5.98,2.18,4.24,1.43,66.25,0,0,0,255,0,0,1.32,24.1116,6.5328,-6.5328,-6.5328,,
,1509096371.2946,617361.79,5795465.57,9.71,22.07,-2.63,-5.98,2.18,4.24,1.43,66.25,0,0,0,255,0,0,1.36,24.1116,6.5328,-6.5328,-6.5328,,
,1509096371.3346,617362.26,5795466.92,10.22,24.12,-1.24,-2.93,2.2,4.41,1.43,67.02,0,0,0,255,0,0,1.4,26.1959,3.1816,-3.1816,-3.1816,,
,1509096371.3746,617362.67,5795467.89,10.22,24.12,-1.24,-2.93,2.2,4.41,1.43,67.02,0,0,0,255,0,0,1.44,26.1959,3.1816,-3.1816,-3.1816,,
,1509096371.4146,617363.21,5795469.49,10.44,24.83,-0.69,-1.66,2.21,4.4,1.43,67.18,0,0,0,255,0,0,1.48,26.9355,1.7977,-1.7977,-1.7977,,
,1509096371.4546,617363.62,5795470.48,10.44,24.83,-0.69,-1.66,2.21,4.4,1.43,67.18,0,0,0,255,0,0,1.52,26.9355,1.7977,-1.7977,-1.7977,,
,1509096371.4946,617364.05,5795472.1,10.38,26.36,0.14,0.36,2.23,4.67,1.43,68.48,0,0,0,255,0,0,1.56,28.3301,0.38626,0.38626,0.38626,,
,1509096371.5346,617364.46,5795473.15,10.38,26.36,0.14,0.36,2.23,4.67,1.43,68.48,0,0,0,255,0,0,1.6,28.3301,0.38626,0.38626,0.38626,,
,1509096371.5746,617364.89,5795474.62,10.73,27.95,0.97,2.54,2.23,4.66,1.43,68.98,0,0,0,255,0,0,1.64,29.9389,2.7189,2.7189,2.7189,,
,1509096371.6146,617365.32,5795475.74,10.73,27.95,0.97,2.54,2.23,4.66,1.43,68.98,0,0,0,255,0,0,1.68,29.9389,2.7189,2.7189,2.7189,,
,1509096371.6546,617365.74,5795477.19,10.93,28.93,1.38,3.67,2.23,4.65,1.43,69.29,0,0,0,255,0,0,1.72,30.9259,3.9209,3.9209,3.9209,,
,1509096371.6946,617366.18,5795478.35,10.93,28.93,1.38,3.67,2.23,4.65,1.43,69.29,0,0,0,255,0,0,1.76,30.9259,3.9209,3.9209,3.9209,,
,1509096371.7346,617366.52,5795479.74,10.92,30.04,1.8,4.97,2.23,4.65,1.43,70.01,0,0,0,255,0,0,1.8,31.9632,5.2859,5.2859,5.2859,,
,1509096371.7746,617366.86,5795481.04,10.89,31.16,2.19,6.27,2.23,4.71,1.43,70.72,0,0,0,255,0,0,1.84,33.0081,6.6415,6.6415,6.6415,,
,1509096371.8146,617367.3,5795482.29,10.89,31.16,2.19,6.27,2.23,4.71,1.43,70.72,0,0,0,255,0,0,1.88,33.0081,6.6415,6.6415,6.6415,,
,1509096371.8546,617367.64,5795483.59,10.43,29.9,1.24,3.57,2.23,4.71,1.43,70.75,0,0,0,255,0,0,1.92,31.6669,3.7792,3.7792,3.7792,,
,1509096371.8946,617368.06,5795484.79,10.43,29.9,1.24,3.57,2.23,4.71,1.43,70.75,0,0,0,255,0,0,1.96,31.6669,3.7792,3.7792,3.7792,,
,1509096371.9346,617368.39,5795486.06,10.47,30.66,1.43,4.2,2.23,4.71,1.43,71.13,0,0,0,255,0,0,2,32.3984,4.4368,4.4368,4.4368,,
,1509096371.9746,617368.81,5795487.29,10.47,30.66,1.43,4.2,2.23,4.71,1.43,71.13,0,0,0,255,0,0,2.04,32.3984,4.4368,4.4368,4.4368,,
,1509096372.0146,617369.09,5795488.51,9.82,28.92,0.39,1.17,2.23,4.71,1.43,71.23,0,0,0,255,0,0,2.08,30.5418,1.2333,1.2333,1.2333,,
,1509096372.0546,617369.48,5795489.67,9.82,28.92,0.39,1.17,2.23,4.71,1.43,71.23,0,0,0,255,0,0,2.12,30.5418,1.2333,1.2333,1.2333,,
,1509096372.0946,617369.73,5795490.76,9.32,27.81,-0.22,-0.66,2.24,4.69,1.43,71.45,0,0,0,255,0,0,2.16,29.3302,0.6957,-0.6957,-0.6957,,
,1509096372.1346,617370.11,5795491.87,9.32,27.81,-0.22,-0.66,2.24,4.69,1.43,71.45,0,0,0,255,0,0,2.2,29.3302,0.6957,-0.6957,-0.6957,,
,1509096372.1746,617370.53,5795492.92,9.17,27.47,-0.4,-1.2,2.23,4.68,1.44,71.53,0,0,0,255,0,0,2.24,28.9601,1.2649,-1.2649,-1.2649,,
,1509096372.2146,617370.89,5795494.02,9.17,27.47,-0.4,-1.2,2.23,4.68,1.44,71.53,0,0,0,255,0,0,2.28,28.9601,1.2649,-1.2649,-1.2649,,
,1509096372.2546,617371.31,5795495.08,9.02,27.13,-0.57,-1.75,2.24,4.68,1.44,71.59,0,0,0,255,0,0,2.32,28.5902,1.8405,-1.8405,-1.8405,,
,1509096372.2946,617371.67,5795496.17,9.02,27.13,-0.57,-1.75,2.24,4.68,1.44,71.59,0,0,0,255,0,0,2.36,28.5902,1.8405,-1.8405,-1.8405,,
,1509096372.3346,617372.14,5795497.2,8.81,26.65,-0.76,-2.29,2.25,4.68,1.44,71.7,0,0,0,255,0,0,2.4,28.0685,2.4128,-2.4128,-2.4128,,
,1509096372.3746,617372.49,5795498.27,8.81,26.65,-0.76,-2.29,2.25,4.68,1.44,71.7,0,0,0,255,0,0,2.44,28.0685,2.4128,-2.4128,-2.4128,,
,1509096372.4146,617372.93,5795499.36,8.72,26.52,-0.74,-2.24,2.25,4.68,1.44,71.78,0,0,0,255,0,0,2.48,27.9168,2.3591,-2.3591,-2.3591,,
,1509096372.4546,617373.28,5795500.42,8.72,26.52,-0.74,-2.24,2.25,4.68,1.44,71.78,0,0,0,255,0,0,2.52,27.9168,2.3591,-2.3591,-2.3591,,
,1509096372.4946,617373.54,5795501.53,8.69,26.68,-0.57,-1.8,2.25,4.68,1.44,71.94,0,0,0,255,0,0,2.56,28.0596,1.8881,-1.8881,-1.888,,
,1509096372.5346,617373.89,5795502.59,8.69,26.68,-0.57,-1.8,2.25,4.68,1.44,71.94,0,0,0,255,0,0,2.6,28.0596,1.8881,-1.8881,-1.888,,
,1509096372.5746,617374.12,5795503.72,8.6,26.76,-0.49,-1.52,2.25,4.68,1.44,72.17,0,0,0,255,0,0,2.64,28.108,1.597,-1.597,-1.597,,
,1509096372.6146,617374.47,5795504.79,8.6,26.76,-0.49,-1.52,2.25,4.68,1.44,72.17,0,0,0,255,0,0,2.68,28.108,1.597,-1.597,-1.597,,
,1509096372.6546,617374.84,5795505.99,9.21,28.08,0.23,0.7,2.25,4.67,1.44,71.81,0,0,0,255,0,0,2.72,29.5518,0.73682,0.73682,0.73682,,
,1509096372.6946,617375.2,5795507.11,9.21,28.08,0.23,0.7,2.25,4.67,1.44,71.81,0,0,0,255,0,0,2.76,29.5518,0.73682,0.73682,0.73682,,
,1509096372.7346,617375.4,5795508.22,7.78,26.56,-0.62,-2.11,2.25,4.66,1.44,73.66,0,0,0,255,0,0,2.8,27.676,2.1992,-2.1992,-2.1992,,
,1509096372.7746,617375.71,5795509.3,7.43,26.15,-0.74,-2.6,2.25,4.67,1.44,74.13,0,0,0,255,0,0,2.84,27.1851,2.7033,-2.7033,-2.7033,,
,1509096372.8146,617376.01,5795510.34,7.43,26.15,-0.74,-2.6,2.25,4.67,1.44,74.13,0,0,0,255,0,0,2.88,27.1851,2.7033,-2.7033,-2.7033,,
,1509096372.8546,617376.44,5795511.44,8.03,27,-0.23,-0.78,2.25,4.67,1.44,73.41,0,0,0,255,0,0,2.92,28.1688,0.8132,-0.8132,-0.8132,,
,1509096372.8946,617376.76,5795512.52,8.03,27,-0.23,-0.78,2.25,4.67,1.44,73.41,0,0,0,255,0,0,2.96,28.1688,0.8132,-0.8132,-0.8132,,
,1509096372.9346,617377.24,5795513.68,8.63,27.7,0.19,0.61,2.27,4.69,1.44,72.68,0,0,0,255,0,0,3,29.0132,0.63891,0.63891,0.63891,,
,1509096372.9746,617377.58,5795514.79,8.63,27.7,0.19,0.61,2.27,4.69,1.44,72.68,0,0,0,255,0,0,3.04,29.0132,0.63891,0.63891,0.63891,,
,1509096373.0146,617378.07,5795515.91,9.14,27.51,0.17,0.51,2.27,4.7,1.44,71.61,0,0,0,255,0,0,3.08,28.9886,0.53759,0.53759,0.53759,,
,1509096373.0546,617378.44,5795517.01,9.14,27.51,0.17,0.51,2.27,4.7,1.44,71.61,0,0,0,255,0,0,3.12,28.9886,0.53759,0.53759,0.53759,,
,1509096373.0946,617378.78,5795518.24,10.33,30.14,1.65,4.8,2.27,4.7,1.44,71.08,0,0,0,255,0,0,3.16,31.8611,5.0757,5.0757,5.0757,,
,1509096373.1346,617379.19,5795519.45,10.33,30.14,1.65,4.8,2.27,4.7,1.44,71.08,0,0,0,255,0,0,3.2,31.8611,5.0757,5.0757,5.0757,,
,1509096373.1746,617379.68,5795520.74,10.93,31.08,2.06,5.86,2.27,4.7,1.44,70.61,0,0,0,255,0,0,3.24,32.9459,6.2115,6.2115,6.2115,,
,1509096373.2146,617380.12,5795521.99,10.93,31.08,2.06,5.86,2.27,4.7,1.44,70.61,0,0,0,255,0,0,3.28,32.9459,6.2115,6.2115,6.2115,,
,1509096373.2546,617380.62,5795523.31,10.15,29.62,0.91,2.67,2.27,4.7,1.44,71.06,0,0,0,255,0,0,3.32,31.3108,2.8208,2.8208,2.8208,,
,1509096373.2946,617381.02,5795524.49,10.15,29.62,0.91,2.67,2.27,4.7,1.44,71.06,0,0,0,255,0,0,3.36,31.3108,2.8208,2.8208,2.8208,,
,1509096373.3346,617381.46,5795525.65,9.97,29.18,0.55,1.62,2.27,4.7,1.44,71.13,0,0,0,255,0,0,3.4,30.8362,1.7108,1.7108,1.7108,,
,1509096373.3746,617381.86,5795526.82,9.97,29.18,0.55,1.62,2.27,4.7,1.44,71.13,0,0,0,255,0,0,3.44,30.8362,1.7108,1.7108,1.7108,,
,1509096373.4146,617382.36,5795528.03,11.11,31.5,1.88,5.33,2.27,4.7,1.44,70.56,0,0,0,255,0,0,3.48,33.4018,5.6518,5.6518,5.6518,,
,1509096373.4546,617382.8,5795529.29,11.11,31.5,1.88,5.33,2.27,4.7,1.44,70.56,0,0,0,255,0,0,3.52,33.4018,5.6518,5.6518,5.6518,,
,1509096373.4946,617383.23,5795530.43,10.4,29.66,0.56,1.65,2.27,4.7,1.44,70.66,0,0,0,255,0,0,3.56,31.4305,1.7424,1.7424,1.7423,,
,1509096373.5346,617383.64,5795531.61,10.4,29.66,0.56,1.65,2.27,4.7,1.44,70.66,0,0,0,255,0,0,3.6,31.4305,1.7424,1.7424,1.7423,,
,1509096373.5746,617383.95,5795532.53,9.81,28.47,-0.21,-0.62,2.27,4.7,1.44,70.97,0,0,0,255,0,0,3.64,30.1127,0.6546,-0.6546,-0.65459,,
,1509096373.6146,617384.35,5795533.67,9.81,28.47,-0.21,-0.62,2.27,4.7,1.44,70.97,0,0,0,255,0,0,3.68,30.1127,0.6546,-0.6546,-0.65459,,
,1509096373.6546,617384.71,5795534.87,9.83,28.56,-0.15,-0.43,2.27,4.7,1.44,71,0,0,0,255,0,0,3.72,30.2043,0.45541,-0.45541,-0.45541,,
,1509096373.6946,617385.11,5795536.02,9.83,28.56,-0.15,-0.43,2.27,4.7,1.44,71,0,0,0,255,0,0,3.76,30.2043,0.45541,-0.45541,-0.45541,,
,1509096373.7346,617385.48,5795537.21,9.84,28.65,-0.08,-0.25,2.27,4.7,1.44,71.03,0,0,0,255,0,0,3.8,30.2927,0.26249,-0.26249,-0.26243,,
,1509096373.7746,617385.85,5795538.41,9.86,28.74,-0.02,-0.06,2.27,4.7,1.44,71.06,0,0,0,255,0,0,3.84,30.3843,0.063246,-0.063246,-0.063243,,
,1509096373.8146,617386.24,5795539.56,9.86,28.74,-0.02,-0.06,2.27,4.7,1.44,71.06,0,0,0,255,0,0,3.88,30.3843,0.063246,-0.063246,-0.063243,,
,1509096373.8546,617386.61,5795540.75,9.86,28.82,0.04,0.12,2.27,4.7,1.44,71.09,0,0,0,255,0,0,3.92,30.46,0.12649,0.12649,0.12649,,
,1509096373.8946,617387,5795541.9,9.86,28.82,0.04,0.12,2.27,4.7,1.44,71.09,0,0,0,255,0,0,3.96,30.46,0.12649,0.12649,0.12649,,
,1509096373.9346,617387.38,5795543.09,9.88,28.91,0.1,0.31,2.27,4.7,1.44,71.12,0,0,0,255,0,0,4,30.5516,0.32573,0.32573,0.32568,,
,1509096373.9746,617387.78,5795544.25,9.88,28.91,0.1,0.31,2.27,4.7,1.44,71.12,0,0,0,255,0,0,4.04,30.5516,0.32573,0.32573,0.32568,,
,1509096374.0146,617388.14,5795545.43,9.9,29,0.17,0.49,2.27,4.7,1.44,71.14,0,0,0,255,0,0,4.08,30.6433,0.51865,0.51865,0.51865,,
,1509096374.0546,617388.54,5795546.59,9.9,29,0.17,0.49,2.27,4.7,1.44,71.14,0,0,0,255,0,0,4.12,30.6433,0.51865,0.51865,0.51865,,
,1509096374.0946,617388.9,5795547.78,9.91,29.09,0.23,0.68,2.27,4.7,1.44,71.17,0,0,0,255,0,0,4.16,30.7317,0.71784,0.71784,0.71784,,
,1509096374.1346,617389.3,5795548.94,9.91,29.09,0.23,0.68,2.27,4.7,1.44,71.17,0,0,0,255,0,0,4.2,30.7317,0.71784,0.71784,0.71784,,
,1509096374.1746,617389.68,5795550.25,10,29.53,0.36,1.08,2.27,4.7,1.44,71.28,0,0,0,255,0,0,4.24,31.1772,1.1384,1.1384,1.1384,,
,1509096374.2146,617390.08,5795551.43,10,29.53,0.36,1.08,2.27,4.7,1.44,71.28,0,0,0,255,0,0,4.28,31.1772,1.1384,1.1384,1.1384,,
,1509096374.2546,617390.39,5795552.59,9.48,28.66,0.04,0.13,2.27,4.7,1.44,71.69,0,0,0,255,0,0,4.32,30.1872,0.13601,0.13601,0.13598,,
,1509096374.2946,617390.77,5795553.74,9.48,28.66,0.04,0.13,2.27,4.7,1.44,71.69,0,0,0,255,0,0,4.36,30.1872,0.13601,0.13601,0.13598,,
,1509096374.3346,617390.99,5795554.82,8.5,27.39,-0.39,-1.28,2.27,4.7,1.44,72.73,0,0,0,255,0,0,4.4,28.6786,1.3381,-1.3381,-1.3381,,
,1509096374.3746,617391.33,5795555.92,8.5,27.39,-0.39,-1.28,2.27,4.7,1.44,72.73,0,0,0,255,0,0,4.44,28.6786,1.3381,-1.3381,-1.3381,,
,1509096374.4146,617391.61,5795557.01,8.58,28.28,-0.08,-0.28,2.27,4.7,1.44,73.12,0,0,0,255,0,0,4.48,29.5529,0.2912,-0.2912,-0.29117,,
,1509096374.4546,617391.95,5795558.15,8.58,28.28,-0.08,-0.28,2.27,4.7,1.44,73.12,0,0,0,255,0,0,4.52,29.5529,0.2912,-0.2912,-0.29117,,
,1509096374.4946,617392.32,5795559.24,8.52,28.06,-0.16,-0.52,2.27,4.7,1.44,73.09,0,0,0,255,0,0,4.56,29.325,0.54406,-0.54406,-0.54406,,
,1509096374.5346,617392.66,5795560.37,8.52,28.06,-0.16,-0.52,2.27,4.7,1.44,73.09,0,0,0,255,0,0,4.6,29.325,0.54406,-0.54406,-0.54406,,
,1509096374.5746,617393.13,5795561.54,9.13,29.09,0.3,0.96,2.27,4.7,1.44,72.56,0,0,0,255,0,0,4.64,30.4891,1.0058,1.0058,1.0058,,
,1509096374.6146,617393.49,5795562.71,9.13,29.09,0.3,0.96,2.27,4.7,1.44,72.56,0,0,0,255,0,0,4.68,30.4891,1.0058,1.0058,1.0058,,
,1509096374.6546,617393.57,5795563.99,7.63,27.28,-0.54,-1.96,2.27,4.7,1.44,74.36,0,0,0,255,0,0,4.72,28.3269,2.033,-2.033,-2.033,,
,1509096374.6946,617393.88,5795565.08,7.63,27.28,-0.54,-1.96,2.27,4.7,1.44,74.36,0,0,0,255,0,0,4.76,28.3269,2.033,-2.033,-2.033,,
,1509096374.7346,617394.05,5795566.08,6.91,25.83,-1.05,-3.95,2.27,4.7,1.44,75.02,0,0,0,255,0,0,4.8,26.7383,4.0872,-4.0872,-4.0872,,
,1509096374.7746,617394.38,5795567.03,6.02,23.74,-1.71,-6.75,2.27,4.7,1.44,75.76,0,0,0,255,0,0,4.84,24.4914,6.9632,-6.9632,-6.9632,,
,1509096374.8146,617394.62,5795567.98,6.02,23.74,-1.71,-6.75,2.27,4.7,1.44,75.76,0,0,0,255,0,0,4.88,24.4914,6.9632,-6.9632,-6.9632,,
,1509096374.8546,617394.87,5795568.82,5.45,22.39,-1.98,-8.13,2.27,4.7,1.44,76.29,0,0,0,255,0,0,4.92,23.0438,8.3676,-8.3676,-8.3676,,
,1509096374.8946,617395.09,5795569.71,5.45,22.39,-1.98,-8.13,2.27,4.7,1.44,76.29,0,0,0,255,0,0,4.96,23.0438,8.3676,-8.3676,-8.3676,,
